Email,Q1,Q2,Observation,Name,ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,starting Date,end Date,percentage,current Location,current TL,all Locations,current PMs,current PA,pms History,current DDs,assignment Type,comments,Project Studio,Studio,Office,dds History,business Unit Tag,business Unit Name,replacement reason,organizational Unit Type,billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user5@mail,5,2,xxxxxxxxxxxxx,User125,448,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,1,1,xxxxxxxxxxxxx,User193,449,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,2,5,xxxxxxxxxxxxx,User194,450,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user2@mail,4,4,xxxxxxxxxxxxx,User262,451,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user3@mail,3,4,xxxxxxxxxxxxx,User263,452,SQL Developer,Jr,CLI2,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,2,1,xxxxxxxxxxxxx,User331,453,Business Analyst,Sr,CLI3,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,3,5,xxxxxxxxxxxxx,User332,454,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,3,2,xxxxxxxxxxxxx,User400,455,UX,Arq,CLI4,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user1@mail,3,2,xxxxxxxxxxxxx,User401,456,Java Developer,Jr. adv,CLI5,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,2,5,xxxxxxxxxxxxx,User469,457,Web Mobile Developer,SSr,CLI1,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,5,4,xxxxxxxxxxxxx,User470,458,SQL Developer,Jr,CLI2,Spotify,CLA058,Street Music,6/8/15,12/31/20,100,USA/CB2,Dario Asida,AR/CB4,George Dayton,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,5,5,xxxxxxxxxxxxx,User61,459,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,4,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,3,2,xxxxxxxxxxxxx,User62,460,UX,Arq,CLI4,Volkswagen,CLA058,Anti-Emision,6/8/15,12/31/20,15,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,2,3,xxxxxxxxxxxxx,User63,461,Java Developer,Jr. adv,CLI5,Volkswagen,CLA059,Anti-Emision,6/8/15,12/31/20,30,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,1,2,xxxxxxxxxxxxx,User64,462,Web Mobile Developer,SSr,CLI1,Volkswagen,CLA055,Anti-Emision,6/8/15,12/31/20,45,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,4,5,xxxxxxxxxxxxx,User65,463,SQL Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/15,12/31/20,11,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,5,5,xxxxxxxxxxxxx,User66,464,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,10,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user5@mail,1,2,xxxxxxxxxxxxx,User130,465,UX,Arq,CLI4,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,57,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user1@mail,4,2,xxxxxxxxxxxxx,User131,466,Java Developer,Jr. adv,CLI5,Volkswagen,CLA058,Anti-Emision,6/8/15,12/31/20,83,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user2@mail,1,1,xxxxxxxxxxxxx,User132,467,SQL Developer,Jr,CLI2,Volkswagen,CLA059,Anti-Emision,6/8/15,12/31/20,53,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,1,3,xxxxxxxxxxxxx,User133,468,Business Analyst,Sr,CLI3,Volkswagen,CLA055,Anti-Emision,6/8/15,12/31/20,70,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,5,2,xxxxxxxxxxxxx,User134,469,UX,Arq,CLI4,Volkswagen,CLA056,Anti-Emision,6/8/15,12/31/20,14,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,5,5,xxxxxxxxxxxxx,User135,470,Java Developer,Jr. adv,CLI5,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,17,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,2,1,xxxxxxxxxxxxx,User199,471,Web Mobile Developer,SSr,CLI1,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,75,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,2,5,xxxxxxxxxxxxx,User200,472,SQL Developer,Jr,CLI2,Volkswagen,CLA058,Anti-Emision,6/8/15,12/31/20,12,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,4,2,xxxxxxxxxxxxx,User201,473,Business Analyst,Sr,CLI3,Volkswagen,CLA059,Anti-Emision,6/8/15,12/31/20,85,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,4,2,xxxxxxxxxxxxx,User202,474,UX,Arq,CLI4,Volkswagen,CLA055,Anti-Emision,6/8/15,12/31/20,1,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,2,4,xxxxxxxxxxxxx,User203,475,Java Developer,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/15,12/31/20,2,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,2,5,xxxxxxxxxxxxx,User204,476,SQL Developer,Jr,CLI2,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,48,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,4,4,xxxxxxxxxxxxx,User268,477,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,25,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,3,4,xxxxxxxxxxxxx,User269,478,UX,Arq,CLI4,Volkswagen,CLA058,Anti-Emision,6/8/15,12/31/20,39,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,1,2,xxxxxxxxxxxxx,User270,479,Java Developer,Jr. adv,CLI5,Volkswagen,CLA059,Anti-Emision,6/8/15,12/31/20,62,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,4,5,xxxxxxxxxxxxx,User271,480,Web Mobile Developer,SSr,CLI1,Volkswagen,CLA055,Anti-Emision,6/8/15,12/31/20,93,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,5,2,xxxxxxxxxxxxx,User272,481,SQL Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/15,12/31/20,84,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,5,3,xxxxxxxxxxxxx,User273,482,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,82,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,1,1,xxxxxxxxxxxxx,User337,483,UX,Arq,CLI4,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,22,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,5,3,xxxxxxxxxxxxx,User338,484,Java Developer,Jr. adv,CLI5,Volkswagen,CLA058,Anti-Emision,6/8/15,12/31/20,88,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,5,4,xxxxxxxxxxxxx,User339,485,SQL Developer,Jr,CLI2,Volkswagen,CLA059,Anti-Emision,6/8/15,12/31/20,40,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,5,4,xxxxxxxxxxxxx,User340,486,Business Analyst,Sr,CLI3,Volkswagen,CLA055,Anti-Emision,6/8/15,12/31/20,14,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,1,1,xxxxxxxxxxxxx,User341,487,UX,Arq,CLI4,Volkswagen,CLA056,Anti-Emision,6/8/15,12/31/20,10,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,3,2,xxxxxxxxxxxxx,User342,488,Java Developer,Jr. adv,CLI5,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,95,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,3,5,xxxxxxxxxxxxx,User406,489,Web Mobile Developer,SSr,CLI1,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,74,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,5,2,xxxxxxxxxxxxx,User407,490,SQL Developer,Jr,CLI2,Volkswagen,CLA058,Anti-Emision,6/8/15,12/31/20,33,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,4,1,xxxxxxxxxxxxx,User408,491,Business Analyst,Sr,CLI3,Volkswagen,CLA059,Anti-Emision,6/8/15,12/31/20,14,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,4,1,xxxxxxxxxxxxx,User409,492,UX,Arq,CLI4,Volkswagen,CLA055,Anti-Emision,6/8/15,12/31/20,74,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,1,3,xxxxxxxxxxxxx,User410,493,Java Developer,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/15,12/31/20,6,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,2,3,xxxxxxxxxxxxx,User411,494,SQL Developer,Jr,CLI2,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,70,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,2,1,xxxxxxxxxxxxx,User475,495,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,59,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,4,1,xxxxxxxxxxxxx,User476,496,UX,Arq,CLI4,Volkswagen,CLA058,Anti-Emision,6/8/15,12/31/20,32,AR/CB2,Matias Eriso,AR/CB4,Ricardo Estevez,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,AR/Studio4,AR/CBA/oficina4,Pepe gomez4,BUSST4,Argentina,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,3,4,xxxxxxxxxxxxx,User477,497,Java Developer,Jr. adv,CLI5,Volkswagen,CLA059,Anti-Emision,6/8/15,12/31/20,39,AR/CB2,Matias Eriso,AR/CB5,Ricardo Estevez,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,AR/Studio4,AR/CBA/oficina5,Pepe gomez5,BUSST5,Argentina,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,5,3,xxxxxxxxxxxxx,User478,498,Web Mobile Developer,SSr,CLI1,Volkswagen,CLA055,Anti-Emision,6/8/15,12/31/20,66,AR/CB2,Matias Eriso,AR/CB1,Ricardo Estevez,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,AR/Studio4,AR/CBA/oficina1,Pepe gomez1,BUSST1,Argentina,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,4,3,xxxxxxxxxxxxx,User479,499,SQL Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/15,12/31/20,57,AR/CB2,Matias Eriso,AR/CB2,Ricardo Estevez,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,AR/Studio4,AR/CBA/oficina2,Pepe gomez2,BUSST2,Argentina,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,4,3,xxxxxxxxxxxxx,User480,500,Business Analyst,Sr,CLI3,Volkswagen,CLA057,Anti-Emision,6/8/15,12/31/20,19,AR/CB2,Matias Eriso,AR/CB3,Ricardo Estevez,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,AR/Studio4,AR/CBA/oficina3,Pepe gomez3,BUSST3,Argentina,Position closed,Unit3,No,Dev125,Development,8/25/14
