Glober email,Glober,Legal ID,Current Skill,Current Seniority,Client Tag,Client,Project Tag,Project,Starting Date,End Date,Percentage,Current Location,Current TL,All Locations,Current PMs,Current PA,PMs History,Current DDs,Assignment Type,Comments,Project Studio,Glober Studio/BU,Glober Office,DDs History,Business Unit Tag,Business Unit Name,Replacement reason,Organizational Unit Type,Billable,Organizational Unit de SAP,Organizational Unit SAP last,Entry Date
user2@mail,User73,3546,Java Developer,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,31,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User141,3547,Java Developer,SSr,CLI1,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,49,USA/CB2,Juan Perez,AR/CB4,Mario Almda,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User142,3548,Web Mobile Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,97,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,User210,3549,SQL Developer,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,66,USA/CB2,Juan Perez,AR/CB4,Mario Almda,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User211,3550,Business Analyst,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,80,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User279,3551,Business Analyst,Arq,CLI4,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,41,USA/CB2,Juan Perez,AR/CB4,Mario Almda,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,User280,3552,UX,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,43,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,User348,3553,Java Developer,SSr,CLI1,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,33,USA/CB2,Juan Perez,AR/CB4,Mario Almda,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User349,3554,Web Mobile Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,26,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,User417,3555,SQL Developer,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,16,USA/CB2,Juan Perez,AR/CB4,Mario Almda,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,User418,3556,Business Analyst,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,42,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User486,3557,Business Analyst,Arq,CLI4,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,24,USA/CB2,Juan Perez,AR/CB4,Mario Almda,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User487,3558,UX,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,62,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User38,3559,Java Developer,SSr,CLI1,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,89,USA/CB2,Juan Perez,AR/CB4,Mario Almda,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User39,3560,Web Mobile Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,65,USA/CB2,Juan Perez,AR/CB5,Mario Almda,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,User74,3561,SQL Developer,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,1,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,User75,3562,Business Analyst,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,66,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user5@mail,User143,3563,SQL Developer,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,7,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,User144,3564,Business Analyst,Arq,CLI4,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,4,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,User212,3565,UX,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,74,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User213,3566,Java Developer,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,67,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User281,3567,Java Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,84,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User282,3568,SQL Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,77,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,User350,3569,SQL Developer,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,29,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User351,3570,Business Analyst,Arq,CLI4,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,34,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User419,3571,UX,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,98,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,User420,3572,Java Developer,Jr. adv,CLI5,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,82,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,User488,3573,Java Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,33,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User489,3574,SQL Developer,Jr,CLI2,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,41,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user4@mail,User10,3575,SQL Developer,Sr,CLI3,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,95,USA/CB2,Carlos Sanchez,AR/CB2,Mario Almda,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User24,3576,Business Analyst,SSr,CLI1,Volkswagen,CLA056,Anti-Emision,6/8/2015,12/31/20,39,USA/CB2,Carlos Sanchez,AR/CB3,Mario Almda,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,User25,3577,Web Mobile Developer,Jr,CLI2,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,100,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,User26,3578,SQL Developer,Sr,CLI3,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,71,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,User76,3579,Business Analyst,Arq,CLI4,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,83,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User77,3580,UX,Arq,CLI4,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,62,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User78,3581,UX,Jr. adv,CLI5,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,101,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user3@mail,User79,3582,Java Developer,Jr,CLI2,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,33,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user4@mail,User145,3583,SQL Developer,Sr,CLI3,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,12,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User146,3584,Business Analyst,SSr,CLI1,Volkswagen,CLA055,Anti-Emision,6/8/2015,12/31/20,90,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User147,3585,Web Mobile Developer,Jr,CLI2,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,102,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user2@mail,User148,3586,SQL Developer,Sr,CLI3,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,35,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user3@mail,User214,3587,Business Analyst,Arq,CLI4,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,43,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user4@mail,User215,3588,UX,Sr,CLI3,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,33,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,User216,3589,Business Analyst,Arq,CLI4,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,103,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User217,3590,UX,Jr. adv,CLI5,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,89,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User283,3591,Java Developer,SSr,CLI1,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,11,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User284,3592,Web Mobile Developer,Arq,CLI4,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,37,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,User285,3593,UX,Jr. adv,CLI5,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,104,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user5@mail,User286,3594,Java Developer,Jr,CLI2,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,24,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User352,3595,SQL Developer,Sr,CLI3,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,73,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user2@mail,User353,3596,Business Analyst,SSr,CLI1,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,15,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User354,3597,Web Mobile Developer,Jr,CLI2,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,105,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user4@mail,User355,3598,SQL Developer,Sr,CLI3,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,52,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user5@mail,User421,3599,Business Analyst,Arq,CLI4,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,69,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user1@mail,User422,3600,UX,Sr,CLI3,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,34,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User423,3601,Business Analyst,Arq,CLI4,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,106,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user3@mail,User424,3602,UX,Jr. adv,CLI5,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,69,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,User490,3603,Java Developer,SSr,CLI1,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,71,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,User491,3604,Web Mobile Developer,Arq,CLI4,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,18,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user1@mail,User492,3605,UX,Jr. adv,CLI5,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,107,USA/CB2,Sebastian Tilo,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user2@mail,User493,3606,Java Developer,Jr,CLI2,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,86,USA/CB2,Sebastian Tilo,AR/CB2,Ximena Diaz,Pepo Alberto2,Pato Alberti2,Pepo Grosso2,ASSIGNED,,Studio2,USA/Studio2,AR/CBA/oficina2,Pepe gomez2,BUSST2,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user3@mail,User1,3607,SQL Developer,Sr,CLI3,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,12,USA/CB2,Sebastian Tilo,AR/CB3,Ximena Diaz,Pepo Alberto3,Pato Alberti3,Pepo Grosso3,ASSIGNED,,Studio3,USA/Studio2,AR/CBA/oficina3,Pepe gomez3,BUSST3,USA,Position closed,Unit2,No,Dev124,Development,8/25/14
user1@mail,User27,3608,Business Analyst,SSr,CLI1,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,31,USA/CB2,Sebastian Tilo,AR/CB4,Ximena Diaz,Pepo Alberto4,Pato Alberti4,Pepo Grosso4,ASSIGNED,,Studio4,USA/Studio2,AR/CBA/oficina4,Pepe gomez4,BUSST4,USA,Position closed,Unit3,No,Dev125,Development,8/25/14
user2@mail,User80,3609,Web Mobile Developer,Jr. adv,CLI5,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,100,USA/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit1,No,Dev123,Development,8/25/14
user5@mail,User81,3610,Java Developer,Arq,CLI4,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,14,USA/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user1@mail,User149,3611,UX,Jr. adv,CLI5,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,101,USA/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit4,No,Dev126,Development,8/25/14
user4@mail,User150,3612,Java Developer,Jr. adv,CLI5,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,14,USA/CB2,Norma Xira,AR/CB5,Ximena Diaz,Pepo Alberto5,Pato Alberti5,Pepo Grosso5,ASSIGNED,,Studio5,USA/Studio2,AR/CBA/oficina5,Pepe gomez5,BUSST5,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
user5@mail,User218,3613,Java Developer,Jr,CLI2,Noemi y Asoc,CLA055,Expedition,6/8/2015,12/31/20,102,USA/CB2,Norma Xira,AR/CB1,Ximena Diaz,Pepo Alberto1,Pato Alberti1,Pepo Grosso1,ASSIGNED,,Studio1,USA/Studio2,AR/CBA/oficina1,Pepe gomez1,BUSST1,USA,Position closed,Unit5,No,Dev127,Development,8/25/14
